[Step4] SAVE_ROOT=/scratch-shared/tc1proj005/folds FOLDS=[2] MODELS=['llama'] SAVE_LASTTOK=False TOPK=0
[Step4] Loaded data/fold_data/fold_2_train.csv rows=203657 cols=17
[Step4] Loaded data/fold_data/fold_2_val.csv rows=11495 cols=9
[Step4] Loading llama fold 2 from LoRA /scratch-shared/tc1proj005/folds/llama_fold_2_lora + base /scratch-shared/tc1proj005/post_pretrain_llama3-8b_merged
[Step4][Info] Tokenizer source for llama fold 2: /scratch-shared/tc1proj005/folds/llama_fold_2_lora
[Step4][Progress] RespA fold batch 12448/16989 (5.23 ex/s) elapsed=39.7m
[Step4][Progress] RespA fold batch 12488/16989 (5.23 ex/s) elapsed=39.8m
[Step4][Progress] RespA fold batch 12528/16989 (5.23 ex/s) elapsed=39.9m
[Step4][Progress] RespA fold batch 12568/16989 (5.23 ex/s) elapsed=40.0m
[Step4][Progress] RespA fold batch 12608/16989 (5.23 ex/s) elapsed=40.2m
[Step4][Progress] RespA fold batch 12648/16989 (5.23 ex/s) elapsed=40.3m
[Step4][Progress] RespA fold batch 12688/16989 (5.23 ex/s) elapsed=40.4m
[Step4][Progress] RespA fold batch 12728/16989 (5.23 ex/s) elapsed=40.5m
[Step4][Progress] RespA fold batch 12768/16989 (5.24 ex/s) elapsed=40.6m
[Step4][Progress] RespA fold batch 12808/16989 (5.24 ex/s) elapsed=40.8m
[Step4][Progress] RespA fold batch 12848/16989 (5.23 ex/s) elapsed=40.9m
[Step4][Progress] RespA fold batch 12888/16989 (5.23 ex/s) elapsed=41.1m
[Step4][Progress] RespA fold batch 12928/16989 (5.23 ex/s) elapsed=41.2m
[Step4][Progress] RespA fold batch 12968/16989 (5.24 ex/s) elapsed=41.3m
[Step4][Progress] RespA fold batch 13008/16989 (5.24 ex/s) elapsed=41.4m
[Step4][Progress] RespA fold batch 13048/16989 (5.23 ex/s) elapsed=41.6m
[Step4][Progress] RespA fold batch 13088/16989 (5.23 ex/s) elapsed=41.7m
[Step4][Progress] RespA fold batch 13128/16989 (5.23 ex/s) elapsed=41.8m
[Step4][Progress] RespA fold batch 13168/16989 (5.22 ex/s) elapsed=42.0m
[Step4][Progress] RespA fold batch 13208/16989 (5.23 ex/s) elapsed=42.1m
[Step4][Progress] RespA fold batch 13248/16989 (5.23 ex/s) elapsed=42.2m
[Step4][Progress] RespA fold batch 13288/16989 (5.22 ex/s) elapsed=42.4m
[Step4][Progress] RespA fold batch 13328/16989 (5.22 ex/s) elapsed=42.5m
[Step4][Progress] RespA fold batch 13368/16989 (5.23 ex/s) elapsed=42.6m
[Step4][Progress] RespA fold batch 13408/16989 (5.23 ex/s) elapsed=42.7m
[Step4][Progress] RespA fold batch 13448/16989 (5.23 ex/s) elapsed=42.9m
[Step4][Progress] RespA fold batch 13488/16989 (5.22 ex/s) elapsed=43.0m
[Step4][Progress] RespA fold batch 13528/16989 (5.23 ex/s) elapsed=43.1m
[Step4][Progress] RespA fold batch 13568/16989 (5.23 ex/s) elapsed=43.2m
[Step4][Progress] RespA fold batch 13608/16989 (5.23 ex/s) elapsed=43.3m
[Step4][Progress] RespA fold batch 13648/16989 (5.24 ex/s) elapsed=43.4m
[Step4][Progress] RespA fold batch 13688/16989 (5.24 ex/s) elapsed=43.5m
[Step4][Progress] RespA fold batch 13728/16989 (5.24 ex/s) elapsed=43.7m
[Step4][Progress] RespA fold batch 13768/16989 (5.24 ex/s) elapsed=43.8m
[Step4][Progress] RespA fold batch 13808/16989 (5.24 ex/s) elapsed=43.9m
[Step4][Progress] RespA fold batch 13848/16989 (5.25 ex/s) elapsed=44.0m
[Step4][Progress] RespA fold batch 13888/16989 (5.25 ex/s) elapsed=44.1m
[Step4][Progress] RespA fold batch 13928/16989 (5.25 ex/s) elapsed=44.2m
[Step4][Progress] RespA fold batch 13968/16989 (5.25 ex/s) elapsed=44.4m
[Step4][Progress] RespA fold batch 14008/16989 (5.25 ex/s) elapsed=44.4m
[Step4][Progress] RespA fold batch 14048/16989 (5.25 ex/s) elapsed=44.6m
[Step4][Progress] RespA fold batch 14088/16989 (5.25 ex/s) elapsed=44.7m
[Step4][Progress] RespA fold batch 14128/16989 (5.26 ex/s) elapsed=44.8m
[Step4][Progress] RespA fold batch 14168/16989 (5.26 ex/s) elapsed=44.9m
[Step4][Progress] RespA fold batch 14208/16989 (5.25 ex/s) elapsed=45.1m
[Step4][Progress] RespA fold batch 14248/16989 (5.25 ex/s) elapsed=45.2m
[Step4][Progress] RespA fold batch 14288/16989 (5.25 ex/s) elapsed=45.4m
[Step4][Progress] RespA fold batch 14328/16989 (5.25 ex/s) elapsed=45.5m
[Step4][Progress] RespA fold batch 14368/16989 (5.25 ex/s) elapsed=45.6m
[Step4][Progress] RespA fold batch 14408/16989 (5.25 ex/s) elapsed=45.8m
[Step4][Progress] RespA fold batch 14448/16989 (5.25 ex/s) elapsed=45.9m
[Step4][Progress] RespA fold batch 14488/16989 (5.25 ex/s) elapsed=46.0m
[Step4][Progress] RespA fold batch 14528/16989 (5.25 ex/s) elapsed=46.1m
[Step4][Progress] RespA fold batch 14568/16989 (5.25 ex/s) elapsed=46.3m
[Step4][Progress] RespA fold batch 14608/16989 (5.25 ex/s) elapsed=46.4m
[Step4][Progress] RespA fold batch 14648/16989 (5.25 ex/s) elapsed=46.5m
[Step4][Progress] RespA fold batch 14688/16989 (5.25 ex/s) elapsed=46.6m
[Step4][Progress] RespA fold batch 14728/16989 (5.25 ex/s) elapsed=46.7m
[Step4][Progress] RespA fold batch 14768/16989 (5.25 ex/s) elapsed=46.9m
[Step4][Progress] RespA fold batch 14808/16989 (5.25 ex/s) elapsed=47.0m
[Step4][Progress] RespA fold batch 14848/16989 (5.26 ex/s) elapsed=47.1m
[Step4][Progress] RespA fold batch 14888/16989 (5.25 ex/s) elapsed=47.2m
[Step4][Progress] RespA fold batch 14928/16989 (5.25 ex/s) elapsed=47.4m
[Step4][Progress] RespA fold batch 14968/16989 (5.25 ex/s) elapsed=47.5m
[Step4][Progress] RespA fold batch 15008/16989 (5.25 ex/s) elapsed=47.6m
[Step4][Progress] RespA fold batch 15048/16989 (5.26 ex/s) elapsed=47.7m
[Step4][Progress] RespA fold batch 15088/16989 (5.26 ex/s) elapsed=47.8m
[Step4][Progress] RespA fold batch 15128/16989 (5.26 ex/s) elapsed=47.9m
[Step4][Progress] RespA fold batch 15168/16989 (5.26 ex/s) elapsed=48.1m
[Step4][Progress] RespA fold batch 15208/16989 (5.26 ex/s) elapsed=48.2m
[Step4][Progress] RespA fold batch 15248/16989 (5.26 ex/s) elapsed=48.3m
[Step4][Progress] RespA fold batch 15288/16989 (5.26 ex/s) elapsed=48.5m
[Step4][Progress] RespA fold batch 15328/16989 (5.26 ex/s) elapsed=48.6m
[Step4][Progress] RespA fold batch 15368/16989 (5.26 ex/s) elapsed=48.7m
[Step4][Progress] RespA fold batch 15408/16989 (5.26 ex/s) elapsed=48.9m
[Step4][Progress] RespA fold batch 15448/16989 (5.26 ex/s) elapsed=49.0m
[Step4][Progress] RespA fold batch 15488/16989 (5.26 ex/s) elapsed=49.1m
[Step4][Progress] RespA fold batch 15528/16989 (5.26 ex/s) elapsed=49.2m
[Step4][Progress] RespA fold batch 15568/16989 (5.26 ex/s) elapsed=49.3m
[Step4][Progress] RespA fold batch 15608/16989 (5.26 ex/s) elapsed=49.5m
[Step4][Progress] RespA fold batch 15648/16989 (5.26 ex/s) elapsed=49.6m
[Step4][Progress] RespA fold batch 15688/16989 (5.26 ex/s) elapsed=49.7m
[Step4][Progress] RespA fold batch 15728/16989 (5.26 ex/s) elapsed=49.8m
[Step4][Progress] RespA fold batch 15768/16989 (5.27 ex/s) elapsed=49.9m
[Step4][Progress] RespA fold batch 15808/16989 (5.26 ex/s) elapsed=50.1m
[Step4][Progress] RespA fold batch 15848/16989 (5.26 ex/s) elapsed=50.2m
[Step4][Progress] RespA fold batch 15888/16989 (5.26 ex/s) elapsed=50.4m
[Step4][Progress] RespA fold batch 15928/16989 (5.26 ex/s) elapsed=50.5m
[Step4][Progress] RespA fold batch 15968/16989 (5.26 ex/s) elapsed=50.6m
[Step4][Progress] RespA fold batch 16008/16989 (5.26 ex/s) elapsed=50.7m
[Step4][Progress] RespA fold batch 16048/16989 (5.26 ex/s) elapsed=50.8m
[Step4][Progress] RespA fold batch 16088/16989 (5.26 ex/s) elapsed=51.0m
[Step4][Progress] RespA fold batch 16128/16989 (5.26 ex/s) elapsed=51.1m
[Step4][Progress] RespA fold batch 16168/16989 (5.26 ex/s) elapsed=51.3m
[Step4][Progress] RespA fold batch 16208/16989 (5.26 ex/s) elapsed=51.4m
[Step4][Progress] RespA fold batch 16248/16989 (5.26 ex/s) elapsed=51.5m
[Step4][Progress] RespA fold batch 16288/16989 (5.26 ex/s) elapsed=51.6m
[Step4][Progress] RespA fold batch 16328/16989 (5.26 ex/s) elapsed=51.7m
[Step4][Progress] RespA fold batch 16368/16989 (5.26 ex/s) elapsed=51.9m
[Step4][Progress] RespA fold batch 16408/16989 (5.26 ex/s) elapsed=52.0m
[Step4][Progress] RespA fold batch 16448/16989 (5.26 ex/s) elapsed=52.2m
[Step4][Progress] RespA fold batch 16488/16989 (5.26 ex/s) elapsed=52.2m
[Step4][Progress] RespA fold batch 16528/16989 (5.26 ex/s) elapsed=52.4m
[Step4][Progress] RespA fold batch 16568/16989 (5.26 ex/s) elapsed=52.5m
[Step4][Progress] RespA fold batch 16608/16989 (5.26 ex/s) elapsed=52.6m
[Step4][Progress] RespA fold batch 16648/16989 (5.26 ex/s) elapsed=52.8m
[Step4][Progress] RespA fold batch 16688/16989 (5.25 ex/s) elapsed=53.0m
[Step4][Progress] RespA fold batch 16728/16989 (5.25 ex/s) elapsed=53.1m
[Step4][Progress] RespA fold batch 16768/16989 (5.26 ex/s) elapsed=53.1m
[Step4][Progress] RespA fold batch 16808/16989 (5.26 ex/s) elapsed=53.2m
[Step4][Progress] RespA fold batch 16848/16989 (5.26 ex/s) elapsed=53.3m
[Step4][Progress] RespA fold batch 16888/16989 (5.27 ex/s) elapsed=53.5m
[Step4][Progress] RespA fold batch 16928/16989 (5.26 ex/s) elapsed=53.6m
[Step4][Progress] RespA fold batch 16968/16989 (5.27 ex/s) elapsed=53.7m
[Step4][Progress] RespB fold batch 8/16989 (0.00 ex/s) elapsed=53.8m
[Step4][Progress] RespB fold batch 48/16989 (0.01 ex/s) elapsed=54.0m
[Step4][Progress] RespB fold batch 88/16989 (0.03 ex/s) elapsed=54.1m
[Step4][Progress] RespB fold batch 128/16989 (0.04 ex/s) elapsed=54.2m
[Step4][Progress] RespB fold batch 168/16989 (0.05 ex/s) elapsed=54.3m
[Step4][Progress] RespB fold batch 208/16989 (0.06 ex/s) elapsed=54.4m
[Step4][Progress] RespB fold batch 248/16989 (0.08 ex/s) elapsed=54.5m
[Step4][Progress] RespB fold batch 288/16989 (0.09 ex/s) elapsed=54.7m
[Step4][Progress] RespB fold batch 328/16989 (0.10 ex/s) elapsed=54.8m
[Step4][Progress] RespB fold batch 368/16989 (0.11 ex/s) elapsed=54.9m
[Step4][Progress] RespB fold batch 408/16989 (0.12 ex/s) elapsed=55.0m
[Step4][Progress] RespB fold batch 448/16989 (0.14 ex/s) elapsed=55.1m
[Step4][Progress] RespB fold batch 488/16989 (0.15 ex/s) elapsed=55.2m
[Step4][Progress] RespB fold batch 528/16989 (0.16 ex/s) elapsed=55.3m
[Step4][Progress] RespB fold batch 568/16989 (0.17 ex/s) elapsed=55.5m
[Step4][Progress] RespB fold batch 608/16989 (0.18 ex/s) elapsed=55.6m
[Step4][Progress] RespB fold batch 648/16989 (0.19 ex/s) elapsed=55.8m
[Step4][Progress] RespB fold batch 688/16989 (0.21 ex/s) elapsed=55.9m
[Step4][Progress] RespB fold batch 728/16989 (0.22 ex/s) elapsed=56.0m
[Step4][Progress] RespB fold batch 768/16989 (0.23 ex/s) elapsed=56.2m
[Step4][Progress] RespB fold batch 808/16989 (0.24 ex/s) elapsed=56.3m
[Step4][Progress] RespB fold batch 848/16989 (0.25 ex/s) elapsed=56.4m
[Step4][Progress] RespB fold batch 888/16989 (0.26 ex/s) elapsed=56.6m
[Step4][Progress] RespB fold batch 928/16989 (0.27 ex/s) elapsed=56.7m
[Step4][Progress] RespB fold batch 968/16989 (0.28 ex/s) elapsed=56.9m
[Step4][Progress] RespB fold batch 1008/16989 (0.29 ex/s) elapsed=57.0m
[Step4][Progress] RespB fold batch 1048/16989 (0.31 ex/s) elapsed=57.1m
[Step4][Progress] RespB fold batch 1088/16989 (0.32 ex/s) elapsed=57.3m
[Step4][Progress] RespB fold batch 1128/16989 (0.33 ex/s) elapsed=57.4m
[Step4][Progress] RespB fold batch 1168/16989 (0.34 ex/s) elapsed=57.5m
[Step4][Progress] RespB fold batch 1208/16989 (0.35 ex/s) elapsed=57.6m
[Step4][Progress] RespB fold batch 1248/16989 (0.36 ex/s) elapsed=57.8m
[Step4][Progress] RespB fold batch 1288/16989 (0.37 ex/s) elapsed=57.9m
[Step4][Progress] RespB fold batch 1328/16989 (0.38 ex/s) elapsed=58.0m
[Step4][Progress] RespB fold batch 1368/16989 (0.39 ex/s) elapsed=58.1m
[Step4][Progress] RespB fold batch 1408/16989 (0.40 ex/s) elapsed=58.3m
[Step4][Progress] RespB fold batch 1448/16989 (0.41 ex/s) elapsed=58.4m
[Step4][Progress] RespB fold batch 1488/16989 (0.42 ex/s) elapsed=58.5m
[Step4][Progress] RespB fold batch 1528/16989 (0.43 ex/s) elapsed=58.6m
[Step4][Progress] RespB fold batch 1568/16989 (0.44 ex/s) elapsed=58.8m
[Step4][Progress] RespB fold batch 1608/16989 (0.45 ex/s) elapsed=58.9m
[Step4][Progress] RespB fold batch 1648/16989 (0.47 ex/s) elapsed=59.0m
[Step4][Progress] RespB fold batch 1688/16989 (0.48 ex/s) elapsed=59.2m
[Step4][Progress] RespB fold batch 1728/16989 (0.49 ex/s) elapsed=59.3m
[Step4][Progress] RespB fold batch 1768/16989 (0.50 ex/s) elapsed=59.4m
[Step4][Progress] RespB fold batch 1808/16989 (0.51 ex/s) elapsed=59.6m
[Step4][Progress] RespB fold batch 1848/16989 (0.52 ex/s) elapsed=59.7m
[Step4][Progress] RespB fold batch 1888/16989 (0.53 ex/s) elapsed=59.9m
[Step4][Progress] RespB fold batch 1928/16989 (0.54 ex/s) elapsed=60.0m
[Step4][Progress] RespB fold batch 1968/16989 (0.55 ex/s) elapsed=60.1m
[Step4][Progress] RespB fold batch 2008/16989 (0.56 ex/s) elapsed=60.2m
[Step4][Progress] RespB fold batch 2048/16989 (0.57 ex/s) elapsed=60.3m
[Step4][Progress] RespB fold batch 2088/16989 (0.58 ex/s) elapsed=60.4m
[Step4][Progress] RespB fold batch 2128/16989 (0.59 ex/s) elapsed=60.6m
[Step4][Progress] RespB fold batch 2168/16989 (0.60 ex/s) elapsed=60.7m
[Step4][Progress] RespB fold batch 2208/16989 (0.60 ex/s) elapsed=60.8m
[Step4][Progress] RespB fold batch 2248/16989 (0.61 ex/s) elapsed=61.0m
[Step4][Progress] RespB fold batch 2288/16989 (0.62 ex/s) elapsed=61.1m
[Step4][Progress] RespB fold batch 2328/16989 (0.63 ex/s) elapsed=61.3m
[Step4][Progress] RespB fold batch 2368/16989 (0.64 ex/s) elapsed=61.3m
[Step4][Progress] RespB fold batch 2408/16989 (0.65 ex/s) elapsed=61.5m
[Step4][Progress] RespB fold batch 2448/16989 (0.66 ex/s) elapsed=61.6m
[Step4][Progress] RespB fold batch 2488/16989 (0.67 ex/s) elapsed=61.7m
[Step4][Progress] RespB fold batch 2528/16989 (0.68 ex/s) elapsed=61.8m
[Step4][Progress] RespB fold batch 2568/16989 (0.69 ex/s) elapsed=62.0m
[Step4][Progress] RespB fold batch 2608/16989 (0.70 ex/s) elapsed=62.1m
[Step4][Progress] RespB fold batch 2648/16989 (0.71 ex/s) elapsed=62.2m
[Step4][Progress] RespB fold batch 2688/16989 (0.72 ex/s) elapsed=62.3m
[Step4][Progress] RespB fold batch 2728/16989 (0.73 ex/s) elapsed=62.5m
[Step4][Progress] RespB fold batch 2768/16989 (0.74 ex/s) elapsed=62.6m
[Step4][Progress] RespB fold batch 2808/16989 (0.75 ex/s) elapsed=62.6m
[Step4][Progress] RespB fold batch 2848/16989 (0.76 ex/s) elapsed=62.7m
[Step4][Progress] RespB fold batch 2888/16989 (0.77 ex/s) elapsed=62.9m
[Step4][Progress] RespB fold batch 2928/16989 (0.78 ex/s) elapsed=63.0m
[Step4][Progress] RespB fold batch 2968/16989 (0.78 ex/s) elapsed=63.1m
[Step4][Progress] RespB fold batch 3008/16989 (0.79 ex/s) elapsed=63.2m
[Step4][Progress] RespB fold batch 3048/16989 (0.80 ex/s) elapsed=63.4m
[Step4][Progress] RespB fold batch 3088/16989 (0.81 ex/s) elapsed=63.5m
[Step4][Progress] RespB fold batch 3128/16989 (0.82 ex/s) elapsed=63.7m
[Step4][Progress] RespB fold batch 3168/16989 (0.83 ex/s) elapsed=63.8m
[Step4][Progress] RespB fold batch 3208/16989 (0.84 ex/s) elapsed=63.9m
[Step4][Progress] RespB fold batch 3248/16989 (0.85 ex/s) elapsed=64.0m
[Step4][Progress] RespB fold batch 3288/16989 (0.85 ex/s) elapsed=64.2m
[Step4][Progress] RespB fold batch 3328/16989 (0.86 ex/s) elapsed=64.3m
[Step4][Progress] RespB fold batch 3368/16989 (0.87 ex/s) elapsed=64.4m
[Step4][Progress] RespB fold batch 3408/16989 (0.88 ex/s) elapsed=64.6m
[Step4][Progress] RespB fold batch 3448/16989 (0.89 ex/s) elapsed=64.7m
[Step4][Progress] RespB fold batch 3488/16989 (0.90 ex/s) elapsed=64.9m
[Step4][Progress] RespB fold batch 3528/16989 (0.90 ex/s) elapsed=65.0m
[Step4][Progress] RespB fold batch 3568/16989 (0.91 ex/s) elapsed=65.2m
[Step4][Progress] RespB fold batch 3608/16989 (0.92 ex/s) elapsed=65.3m
[Step4][Progress] RespB fold batch 3648/16989 (0.93 ex/s) elapsed=65.4m
[Step4][Progress] RespB fold batch 3688/16989 (0.94 ex/s) elapsed=65.5m
[Step4][Progress] RespB fold batch 3728/16989 (0.95 ex/s) elapsed=65.7m
[Step4][Progress] RespB fold batch 3768/16989 (0.95 ex/s) elapsed=65.8m
[Step4][Progress] RespB fold batch 3808/16989 (0.96 ex/s) elapsed=65.9m
[Step4][Progress] RespB fold batch 3848/16989 (0.97 ex/s) elapsed=66.1m
[Step4][Progress] RespB fold batch 3888/16989 (0.98 ex/s) elapsed=66.2m
[Step4][Progress] RespB fold batch 3928/16989 (0.99 ex/s) elapsed=66.3m
[Step4][Progress] RespB fold batch 3968/16989 (1.00 ex/s) elapsed=66.4m
[Step4][Progress] RespB fold batch 4008/16989 (1.00 ex/s) elapsed=66.5m
[Step4][Progress] RespB fold batch 4048/16989 (1.01 ex/s) elapsed=66.6m
[Step4][Progress] RespB fold batch 4088/16989 (1.02 ex/s) elapsed=66.8m
[Step4][Progress] RespB fold batch 4128/16989 (1.03 ex/s) elapsed=66.9m
[Step4][Progress] RespB fold batch 4168/16989 (1.04 ex/s) elapsed=67.0m
[Step4][Progress] RespB fold batch 4208/16989 (1.05 ex/s) elapsed=67.1m
[Step4][Progress] RespB fold batch 4248/16989 (1.05 ex/s) elapsed=67.2m
[Step4][Progress] RespB fold batch 4288/16989 (1.06 ex/s) elapsed=67.3m
[Step4][Progress] RespB fold batch 4328/16989 (1.07 ex/s) elapsed=67.5m
[Step4][Progress] RespB fold batch 4368/16989 (1.08 ex/s) elapsed=67.6m
[Step4][Progress] RespB fold batch 4408/16989 (1.09 ex/s) elapsed=67.7m
[Step4][Progress] RespB fold batch 4448/16989 (1.09 ex/s) elapsed=67.8m
[Step4][Progress] RespB fold batch 4488/16989 (1.10 ex/s) elapsed=68.0m
[Step4][Progress] RespB fold batch 4528/16989 (1.11 ex/s) elapsed=68.1m
[Step4][Progress] RespB fold batch 4568/16989 (1.12 ex/s) elapsed=68.2m
[Step4][Progress] RespB fold batch 4608/16989 (1.12 ex/s) elapsed=68.4m
[Step4][Progress] RespB fold batch 4648/16989 (1.13 ex/s) elapsed=68.5m
[Step4][Progress] RespB fold batch 4688/16989 (1.14 ex/s) elapsed=68.6m
[Step4][Progress] RespB fold batch 4728/16989 (1.15 ex/s) elapsed=68.7m
[Step4][Progress] RespB fold batch 4768/16989 (1.15 ex/s) elapsed=68.8m
[Step4][Progress] RespB fold batch 4808/16989 (1.16 ex/s) elapsed=69.0m
[Step4][Progress] RespB fold batch 4848/16989 (1.17 ex/s) elapsed=69.1m
[Step4][Progress] RespB fold batch 4888/16989 (1.18 ex/s) elapsed=69.2m
[Step4][Progress] RespB fold batch 4928/16989 (1.18 ex/s) elapsed=69.3m
[Step4][Progress] RespB fold batch 4968/16989 (1.19 ex/s) elapsed=69.5m
[Step4][Progress] RespB fold batch 5008/16989 (1.20 ex/s) elapsed=69.6m
[Step4][Progress] RespB fold batch 5048/16989 (1.21 ex/s) elapsed=69.7m
[Step4][Progress] RespB fold batch 5088/16989 (1.21 ex/s) elapsed=69.9m
[Step4][Progress] RespB fold batch 5128/16989 (1.22 ex/s) elapsed=70.0m
[Step4][Progress] RespB fold batch 5168/16989 (1.23 ex/s) elapsed=70.1m
[Step4][Progress] RespB fold batch 5208/16989 (1.24 ex/s) elapsed=70.2m
[Step4][Progress] RespB fold batch 5248/16989 (1.24 ex/s) elapsed=70.3m
[Step4][Progress] RespB fold batch 5288/16989 (1.25 ex/s) elapsed=70.5m
[Step4][Progress] RespB fold batch 5328/16989 (1.26 ex/s) elapsed=70.6m
[Step4][Progress] RespB fold batch 5368/16989 (1.26 ex/s) elapsed=70.7m
[Step4][Progress] RespB fold batch 5408/16989 (1.27 ex/s) elapsed=70.8m
[Step4][Progress] RespB fold batch 5448/16989 (1.28 ex/s) elapsed=71.0m
[Step4][Progress] RespB fold batch 5488/16989 (1.29 ex/s) elapsed=71.1m
[Step4][Progress] RespB fold batch 5528/16989 (1.29 ex/s) elapsed=71.3m
[Step4][Progress] RespB fold batch 5568/16989 (1.30 ex/s) elapsed=71.4m
[Step4][Progress] RespB fold batch 5608/16989 (1.31 ex/s) elapsed=71.5m
[Step4][Progress] RespB fold batch 5648/16989 (1.32 ex/s) elapsed=71.6m
[Step4][Progress] RespB fold batch 5688/16989 (1.32 ex/s) elapsed=71.7m
[Step4][Progress] RespB fold batch 5728/16989 (1.33 ex/s) elapsed=71.8m
[Step4][Progress] RespB fold batch 5768/16989 (1.34 ex/s) elapsed=72.0m
[Step4][Progress] RespB fold batch 5808/16989 (1.34 ex/s) elapsed=72.2m
[Step4][Progress] RespB fold batch 5848/16989 (1.35 ex/s) elapsed=72.3m
[Step4][Progress] RespB fold batch 5888/16989 (1.36 ex/s) elapsed=72.4m
[Step4][Progress] RespB fold batch 5928/16989 (1.36 ex/s) elapsed=72.5m
[Step4][Progress] RespB fold batch 5968/16989 (1.37 ex/s) elapsed=72.7m
[Step4][Progress] RespB fold batch 6008/16989 (1.38 ex/s) elapsed=72.8m
[Step4][Progress] RespB fold batch 6048/16989 (1.38 ex/s) elapsed=72.9m
[Step4][Progress] RespB fold batch 6088/16989 (1.39 ex/s) elapsed=73.0m
[Step4][Progress] RespB fold batch 6128/16989 (1.40 ex/s) elapsed=73.1m
[Step4][Progress] RespB fold batch 6168/16989 (1.40 ex/s) elapsed=73.3m
[Step4][Progress] RespB fold batch 6208/16989 (1.41 ex/s) elapsed=73.4m
[Step4][Progress] RespB fold batch 6248/16989 (1.41 ex/s) elapsed=73.6m
[Step4][Progress] RespB fold batch 6288/16989 (1.42 ex/s) elapsed=73.8m
[Step4][Progress] RespB fold batch 6328/16989 (1.43 ex/s) elapsed=73.9m
[Step4][Progress] RespB fold batch 6368/16989 (1.43 ex/s) elapsed=74.1m
[Step4][Progress] RespB fold batch 6408/16989 (1.44 ex/s) elapsed=74.2m
[Step4][Progress] RespB fold batch 6448/16989 (1.45 ex/s) elapsed=74.3m
[Step4][Progress] RespB fold batch 6488/16989 (1.45 ex/s) elapsed=74.5m
[Step4][Progress] RespB fold batch 6528/16989 (1.46 ex/s) elapsed=74.6m
[Step4][Progress] RespB fold batch 6568/16989 (1.46 ex/s) elapsed=74.8m
[Step4][Progress] RespB fold batch 6608/16989 (1.47 ex/s) elapsed=74.9m
[Step4][Progress] RespB fold batch 6648/16989 (1.48 ex/s) elapsed=75.0m
[Step4][Progress] RespB fold batch 6688/16989 (1.48 ex/s) elapsed=75.2m
[Step4][Progress] RespB fold batch 6728/16989 (1.49 ex/s) elapsed=75.3m
[Step4][Progress] RespB fold batch 6768/16989 (1.49 ex/s) elapsed=75.5m
[Step4][Progress] RespB fold batch 6808/16989 (1.50 ex/s) elapsed=75.6m
[Step4][Progress] RespB fold batch 6848/16989 (1.51 ex/s) elapsed=75.7m
[Step4][Progress] RespB fold batch 6888/16989 (1.51 ex/s) elapsed=75.8m
[Step4][Progress] RespB fold batch 6928/16989 (1.52 ex/s) elapsed=76.0m
[Step4][Progress] RespB fold batch 6968/16989 (1.53 ex/s) elapsed=76.1m
[Step4][Progress] RespB fold batch 7008/16989 (1.53 ex/s) elapsed=76.2m
[Step4][Progress] RespB fold batch 7048/16989 (1.54 ex/s) elapsed=76.4m
[Step4][Progress] RespB fold batch 7088/16989 (1.54 ex/s) elapsed=76.5m
[Step4][Progress] RespB fold batch 7128/16989 (1.55 ex/s) elapsed=76.6m
[Step4][Progress] RespB fold batch 7168/16989 (1.56 ex/s) elapsed=76.7m
[Step4][Progress] RespB fold batch 7208/16989 (1.56 ex/s) elapsed=76.8m
[Step4][Progress] RespB fold batch 7248/16989 (1.57 ex/s) elapsed=76.9m
[Step4][Progress] RespB fold batch 7288/16989 (1.58 ex/s) elapsed=77.0m
[Step4][Progress] RespB fold batch 7328/16989 (1.58 ex/s) elapsed=77.1m
[Step4][Progress] RespB fold batch 7368/16989 (1.59 ex/s) elapsed=77.2m
[Step4][Progress] RespB fold batch 7408/16989 (1.60 ex/s) elapsed=77.3m
[Step4][Progress] RespB fold batch 7448/16989 (1.60 ex/s) elapsed=77.5m
[Step4][Progress] RespB fold batch 7488/16989 (1.61 ex/s) elapsed=77.6m
[Step4][Progress] RespB fold batch 7528/16989 (1.61 ex/s) elapsed=77.8m
[Step4][Progress] RespB fold batch 7568/16989 (1.62 ex/s) elapsed=77.9m
[Step4][Progress] RespB fold batch 7608/16989 (1.62 ex/s) elapsed=78.1m
[Step4][Progress] RespB fold batch 7648/16989 (1.63 ex/s) elapsed=78.2m
[Step4][Progress] RespB fold batch 7688/16989 (1.64 ex/s) elapsed=78.3m
[Step4][Progress] RespB fold batch 7728/16989 (1.64 ex/s) elapsed=78.5m
[Step4][Progress] RespB fold batch 7768/16989 (1.65 ex/s) elapsed=78.6m
[Step4][Progress] RespB fold batch 7808/16989 (1.65 ex/s) elapsed=78.7m
[Step4][Progress] RespB fold batch 7848/16989 (1.66 ex/s) elapsed=78.8m
[Step4][Progress] RespB fold batch 7888/16989 (1.67 ex/s) elapsed=78.9m
[Step4][Progress] RespB fold batch 7928/16989 (1.67 ex/s) elapsed=79.1m
[Step4][Progress] RespB fold batch 7968/16989 (1.68 ex/s) elapsed=79.2m
[Step4][Progress] RespB fold batch 8008/16989 (1.68 ex/s) elapsed=79.4m
[Step4][Progress] RespB fold batch 8048/16989 (1.69 ex/s) elapsed=79.5m
[Step4][Progress] RespB fold batch 8088/16989 (1.69 ex/s) elapsed=79.6m
[Step4][Progress] RespB fold batch 8128/16989 (1.70 ex/s) elapsed=79.8m
[Step4][Progress] RespB fold batch 8168/16989 (1.70 ex/s) elapsed=79.9m
