[Step4] SAVE_ROOT=/scratch-shared/tc1proj005/folds FOLDS=[3] MODELS=['llama'] SAVE_LASTTOK=False TOPK=0
[Step4] Loaded data/fold_data/fold_3_train.csv rows=203657 cols=17
[Step4] Loaded data/fold_data/fold_3_val.csv rows=11495 cols=9
[Step4] Loading llama fold 3 from LoRA /scratch-shared/tc1proj005/folds/llama_fold_3_lora + base /scratch-shared/tc1proj005/post_pretrain_llama3-8b_merged
[Step4][Info] Tokenizer source for llama fold 3: /scratch-shared/tc1proj005/folds/llama_fold_3_lora
[Step4][Progress] RespA fold batch 12448/19690 (5.33 ex/s) elapsed=38.9m
[Step4][Progress] RespA fold batch 12488/19690 (5.33 ex/s) elapsed=39.0m
[Step4][Progress] RespA fold batch 12528/19690 (5.33 ex/s) elapsed=39.2m
[Step4][Progress] RespA fold batch 12568/19690 (5.33 ex/s) elapsed=39.3m
[Step4][Progress] RespA fold batch 12608/19690 (5.33 ex/s) elapsed=39.4m
[Step4][Progress] RespA fold batch 12648/19690 (5.32 ex/s) elapsed=39.6m
[Step4][Progress] RespA fold batch 12688/19690 (5.32 ex/s) elapsed=39.8m
[Step4][Progress] RespA fold batch 12728/19690 (5.32 ex/s) elapsed=39.9m
[Step4][Progress] RespA fold batch 12768/19690 (5.32 ex/s) elapsed=40.0m
[Step4][Progress] RespA fold batch 12808/19690 (5.32 ex/s) elapsed=40.1m
[Step4][Progress] RespA fold batch 12848/19690 (5.32 ex/s) elapsed=40.3m
[Step4][Progress] RespA fold batch 12888/19690 (5.32 ex/s) elapsed=40.4m
[Step4][Progress] RespA fold batch 12928/19690 (5.32 ex/s) elapsed=40.5m
[Step4][Progress] RespA fold batch 12968/19690 (5.32 ex/s) elapsed=40.6m
[Step4][Progress] RespA fold batch 13008/19690 (5.32 ex/s) elapsed=40.8m
[Step4][Progress] RespA fold batch 13048/19690 (5.32 ex/s) elapsed=40.9m
[Step4][Progress] RespA fold batch 13088/19690 (5.31 ex/s) elapsed=41.1m
[Step4][Progress] RespA fold batch 13128/19690 (5.31 ex/s) elapsed=41.2m
[Step4][Progress] RespA fold batch 13168/19690 (5.31 ex/s) elapsed=41.3m
[Step4][Progress] RespA fold batch 13208/19690 (5.31 ex/s) elapsed=41.4m
[Step4][Progress] RespA fold batch 13248/19690 (5.31 ex/s) elapsed=41.6m
[Step4][Progress] RespA fold batch 13288/19690 (5.31 ex/s) elapsed=41.7m
[Step4][Progress] RespA fold batch 13328/19690 (5.31 ex/s) elapsed=41.9m
[Step4][Progress] RespA fold batch 13368/19690 (5.30 ex/s) elapsed=42.0m
[Step4][Progress] RespA fold batch 13408/19690 (5.30 ex/s) elapsed=42.1m
[Step4][Progress] RespA fold batch 13448/19690 (5.31 ex/s) elapsed=42.2m
[Step4][Progress] RespA fold batch 13488/19690 (5.31 ex/s) elapsed=42.4m
[Step4][Progress] RespA fold batch 13528/19690 (5.31 ex/s) elapsed=42.4m
[Step4][Progress] RespA fold batch 13568/19690 (5.32 ex/s) elapsed=42.5m
[Step4][Progress] RespA fold batch 13608/19690 (5.32 ex/s) elapsed=42.6m
[Step4][Progress] RespA fold batch 13648/19690 (5.32 ex/s) elapsed=42.7m
[Step4][Progress] RespA fold batch 13688/19690 (5.32 ex/s) elapsed=42.8m
[Step4][Progress] RespA fold batch 13728/19690 (5.32 ex/s) elapsed=43.0m
[Step4][Progress] RespA fold batch 13768/19690 (5.32 ex/s) elapsed=43.1m
[Step4][Progress] RespA fold batch 13808/19690 (5.32 ex/s) elapsed=43.3m
[Step4][Progress] RespA fold batch 13848/19690 (5.32 ex/s) elapsed=43.4m
[Step4][Progress] RespA fold batch 13888/19690 (5.32 ex/s) elapsed=43.5m
[Step4][Progress] RespA fold batch 13928/19690 (5.33 ex/s) elapsed=43.6m
[Step4][Progress] RespA fold batch 13968/19690 (5.32 ex/s) elapsed=43.7m
[Step4][Progress] RespA fold batch 14008/19690 (5.33 ex/s) elapsed=43.8m
[Step4][Progress] RespA fold batch 14048/19690 (5.32 ex/s) elapsed=44.0m
[Step4][Progress] RespA fold batch 14088/19690 (5.32 ex/s) elapsed=44.1m
[Step4][Progress] RespA fold batch 14128/19690 (5.33 ex/s) elapsed=44.2m
[Step4][Progress] RespA fold batch 14168/19690 (5.33 ex/s) elapsed=44.3m
[Step4][Progress] RespA fold batch 14208/19690 (5.33 ex/s) elapsed=44.5m
[Step4][Progress] RespA fold batch 14248/19690 (5.33 ex/s) elapsed=44.6m
[Step4][Progress] RespA fold batch 14288/19690 (5.32 ex/s) elapsed=44.8m
[Step4][Progress] RespA fold batch 14328/19690 (5.32 ex/s) elapsed=44.9m
[Step4][Progress] RespA fold batch 14368/19690 (5.32 ex/s) elapsed=45.0m
[Step4][Progress] RespA fold batch 14408/19690 (5.32 ex/s) elapsed=45.1m
[Step4][Progress] RespA fold batch 14448/19690 (5.32 ex/s) elapsed=45.2m
[Step4][Progress] RespA fold batch 14488/19690 (5.32 ex/s) elapsed=45.4m
[Step4][Progress] RespA fold batch 14528/19690 (5.32 ex/s) elapsed=45.5m
[Step4][Progress] RespA fold batch 14568/19690 (5.32 ex/s) elapsed=45.6m
[Step4][Progress] RespA fold batch 14608/19690 (5.32 ex/s) elapsed=45.7m
[Step4][Progress] RespA fold batch 14648/19690 (5.32 ex/s) elapsed=45.9m
[Step4][Progress] RespA fold batch 14688/19690 (5.32 ex/s) elapsed=46.0m
[Step4][Progress] RespA fold batch 14728/19690 (5.32 ex/s) elapsed=46.2m
[Step4][Progress] RespA fold batch 14768/19690 (5.31 ex/s) elapsed=46.3m
[Step4][Progress] RespA fold batch 14808/19690 (5.31 ex/s) elapsed=46.5m
[Step4][Progress] RespA fold batch 14848/19690 (5.31 ex/s) elapsed=46.6m
[Step4][Progress] RespA fold batch 14888/19690 (5.31 ex/s) elapsed=46.7m
[Step4][Progress] RespA fold batch 14928/19690 (5.31 ex/s) elapsed=46.9m
[Step4][Progress] RespA fold batch 14968/19690 (5.31 ex/s) elapsed=47.0m
[Step4][Progress] RespA fold batch 15008/19690 (5.31 ex/s) elapsed=47.1m
[Step4][Progress] RespA fold batch 15048/19690 (5.31 ex/s) elapsed=47.2m
[Step4][Progress] RespA fold batch 15088/19690 (5.31 ex/s) elapsed=47.4m
[Step4][Progress] RespA fold batch 15128/19690 (5.31 ex/s) elapsed=47.5m
[Step4][Progress] RespA fold batch 15168/19690 (5.31 ex/s) elapsed=47.6m
[Step4][Progress] RespA fold batch 15208/19690 (5.31 ex/s) elapsed=47.7m
[Step4][Progress] RespA fold batch 15248/19690 (5.32 ex/s) elapsed=47.8m
[Step4][Progress] RespA fold batch 15288/19690 (5.31 ex/s) elapsed=48.0m
[Step4][Progress] RespA fold batch 15328/19690 (5.31 ex/s) elapsed=48.1m
[Step4][Progress] RespA fold batch 15368/19690 (5.31 ex/s) elapsed=48.2m
[Step4][Progress] RespA fold batch 15408/19690 (5.31 ex/s) elapsed=48.3m
[Step4][Progress] RespA fold batch 15448/19690 (5.31 ex/s) elapsed=48.4m
[Step4][Progress] RespA fold batch 15488/19690 (5.32 ex/s) elapsed=48.6m
[Step4][Progress] RespA fold batch 15528/19690 (5.32 ex/s) elapsed=48.6m
[Step4][Progress] RespA fold batch 15568/19690 (5.32 ex/s) elapsed=48.7m
[Step4][Progress] RespA fold batch 15608/19690 (5.32 ex/s) elapsed=48.9m
[Step4][Progress] RespA fold batch 15648/19690 (5.33 ex/s) elapsed=49.0m
[Step4][Progress] RespA fold batch 15688/19690 (5.33 ex/s) elapsed=49.1m
[Step4][Progress] RespA fold batch 15728/19690 (5.33 ex/s) elapsed=49.2m
[Step4][Progress] RespA fold batch 15768/19690 (5.33 ex/s) elapsed=49.3m
[Step4][Progress] RespA fold batch 15808/19690 (5.33 ex/s) elapsed=49.5m
[Step4][Progress] RespA fold batch 15848/19690 (5.32 ex/s) elapsed=49.6m
[Step4][Progress] RespA fold batch 15888/19690 (5.33 ex/s) elapsed=49.7m
[Step4][Progress] RespA fold batch 15928/19690 (5.33 ex/s) elapsed=49.8m
[Step4][Progress] RespA fold batch 15968/19690 (5.33 ex/s) elapsed=49.9m
[Step4][Progress] RespA fold batch 16008/19690 (5.33 ex/s) elapsed=50.0m
[Step4][Progress] RespA fold batch 16048/19690 (5.33 ex/s) elapsed=50.2m
[Step4][Progress] RespA fold batch 16088/19690 (5.33 ex/s) elapsed=50.3m
[Step4][Progress] RespA fold batch 16128/19690 (5.33 ex/s) elapsed=50.4m
[Step4][Progress] RespA fold batch 16168/19690 (5.33 ex/s) elapsed=50.5m
[Step4][Progress] RespA fold batch 16208/19690 (5.33 ex/s) elapsed=50.7m
[Step4][Progress] RespA fold batch 16248/19690 (5.33 ex/s) elapsed=50.8m
[Step4][Progress] RespA fold batch 16288/19690 (5.33 ex/s) elapsed=51.0m
[Step4][Progress] RespA fold batch 16328/19690 (5.32 ex/s) elapsed=51.1m
[Step4][Progress] RespA fold batch 16368/19690 (5.32 ex/s) elapsed=51.3m
[Step4][Progress] RespA fold batch 16408/19690 (5.32 ex/s) elapsed=51.4m
[Step4][Progress] RespA fold batch 16448/19690 (5.31 ex/s) elapsed=51.6m
[Step4][Progress] RespA fold batch 16488/19690 (5.32 ex/s) elapsed=51.7m
[Step4][Progress] RespA fold batch 16528/19690 (5.32 ex/s) elapsed=51.8m
[Step4][Progress] RespA fold batch 16568/19690 (5.32 ex/s) elapsed=51.9m
[Step4][Progress] RespA fold batch 16608/19690 (5.32 ex/s) elapsed=52.0m
[Step4][Progress] RespA fold batch 16648/19690 (5.32 ex/s) elapsed=52.1m
[Step4][Progress] RespA fold batch 16688/19690 (5.32 ex/s) elapsed=52.2m
[Step4][Progress] RespA fold batch 16728/19690 (5.33 ex/s) elapsed=52.3m
[Step4][Progress] RespA fold batch 16768/19690 (5.33 ex/s) elapsed=52.4m
[Step4][Progress] RespA fold batch 16808/19690 (5.34 ex/s) elapsed=52.5m
[Step4][Progress] RespA fold batch 16848/19690 (5.34 ex/s) elapsed=52.6m
[Step4][Progress] RespA fold batch 16888/19690 (5.34 ex/s) elapsed=52.7m
[Step4][Progress] RespA fold batch 16928/19690 (5.34 ex/s) elapsed=52.8m
[Step4][Progress] RespA fold batch 16968/19690 (5.34 ex/s) elapsed=53.0m
[Step4][Progress] RespA fold batch 17008/19690 (5.34 ex/s) elapsed=53.1m
[Step4][Progress] RespA fold batch 17048/19690 (5.33 ex/s) elapsed=53.3m
[Step4][Progress] RespA fold batch 17088/19690 (5.33 ex/s) elapsed=53.4m
[Step4][Progress] RespA fold batch 17128/19690 (5.33 ex/s) elapsed=53.5m
[Step4][Progress] RespA fold batch 17168/19690 (5.33 ex/s) elapsed=53.7m
[Step4][Progress] RespA fold batch 17208/19690 (5.33 ex/s) elapsed=53.8m
[Step4][Progress] RespA fold batch 17248/19690 (5.33 ex/s) elapsed=53.9m
[Step4][Progress] RespA fold batch 17288/19690 (5.33 ex/s) elapsed=54.1m
[Step4][Progress] RespA fold batch 17328/19690 (5.33 ex/s) elapsed=54.2m
[Step4][Progress] RespA fold batch 17368/19690 (5.34 ex/s) elapsed=54.2m
[Step4][Progress] RespA fold batch 17408/19690 (5.34 ex/s) elapsed=54.3m
[Step4][Progress] RespA fold batch 17448/19690 (5.34 ex/s) elapsed=54.4m
[Step4][Progress] RespA fold batch 17488/19690 (5.34 ex/s) elapsed=54.6m
[Step4][Progress] RespA fold batch 17528/19690 (5.34 ex/s) elapsed=54.7m
[Step4][Progress] RespA fold batch 17568/19690 (5.34 ex/s) elapsed=54.8m
[Step4][Progress] RespA fold batch 17608/19690 (5.34 ex/s) elapsed=54.9m
[Step4][Progress] RespA fold batch 17648/19690 (5.34 ex/s) elapsed=55.1m
[Step4][Progress] RespA fold batch 17688/19690 (5.34 ex/s) elapsed=55.2m
[Step4][Progress] RespA fold batch 17728/19690 (5.34 ex/s) elapsed=55.4m
[Step4][Progress] RespA fold batch 17768/19690 (5.34 ex/s) elapsed=55.5m
[Step4][Progress] RespA fold batch 17808/19690 (5.34 ex/s) elapsed=55.6m
[Step4][Progress] RespA fold batch 17848/19690 (5.33 ex/s) elapsed=55.8m
[Step4][Progress] RespA fold batch 17888/19690 (5.34 ex/s) elapsed=55.9m
[Step4][Progress] RespA fold batch 17928/19690 (5.34 ex/s) elapsed=56.0m
[Step4][Progress] RespA fold batch 17968/19690 (5.34 ex/s) elapsed=56.1m
[Step4][Progress] RespA fold batch 18008/19690 (5.34 ex/s) elapsed=56.2m
[Step4][Progress] RespA fold batch 18048/19690 (5.34 ex/s) elapsed=56.4m
[Step4][Progress] RespA fold batch 18088/19690 (5.33 ex/s) elapsed=56.5m
[Step4][Progress] RespA fold batch 18128/19690 (5.33 ex/s) elapsed=56.7m
[Step4][Progress] RespA fold batch 18168/19690 (5.33 ex/s) elapsed=56.8m
[Step4][Progress] RespA fold batch 18208/19690 (5.33 ex/s) elapsed=56.9m
[Step4][Progress] RespA fold batch 18248/19690 (5.33 ex/s) elapsed=57.1m
[Step4][Progress] RespA fold batch 18288/19690 (5.32 ex/s) elapsed=57.2m
[Step4][Progress] RespA fold batch 18328/19690 (5.33 ex/s) elapsed=57.3m
[Step4][Progress] RespA fold batch 18368/19690 (5.33 ex/s) elapsed=57.5m
[Step4][Progress] RespA fold batch 18408/19690 (5.32 ex/s) elapsed=57.6m
[Step4][Progress] RespA fold batch 18448/19690 (5.32 ex/s) elapsed=57.8m
[Step4][Progress] RespA fold batch 18488/19690 (5.32 ex/s) elapsed=57.9m
[Step4][Progress] RespA fold batch 18528/19690 (5.32 ex/s) elapsed=58.1m
[Step4][Progress] RespA fold batch 18568/19690 (5.31 ex/s) elapsed=58.2m
[Step4][Progress] RespA fold batch 18608/19690 (5.32 ex/s) elapsed=58.3m
[Step4][Progress] RespA fold batch 18648/19690 (5.32 ex/s) elapsed=58.5m
[Step4][Progress] RespA fold batch 18688/19690 (5.32 ex/s) elapsed=58.6m
[Step4][Progress] RespA fold batch 18728/19690 (5.31 ex/s) elapsed=58.7m
[Step4][Progress] RespA fold batch 18768/19690 (5.31 ex/s) elapsed=58.9m
[Step4][Progress] RespA fold batch 18808/19690 (5.31 ex/s) elapsed=59.0m
[Step4][Progress] RespA fold batch 18848/19690 (5.32 ex/s) elapsed=59.1m
[Step4][Progress] RespA fold batch 18888/19690 (5.31 ex/s) elapsed=59.2m
[Step4][Progress] RespA fold batch 18928/19690 (5.31 ex/s) elapsed=59.4m
[Step4][Progress] RespA fold batch 18968/19690 (5.31 ex/s) elapsed=59.5m
[Step4][Progress] RespA fold batch 19008/19690 (5.31 ex/s) elapsed=59.6m
[Step4][Progress] RespA fold batch 19048/19690 (5.32 ex/s) elapsed=59.7m
[Step4][Progress] RespA fold batch 19088/19690 (5.31 ex/s) elapsed=59.9m
[Step4][Progress] RespA fold batch 19128/19690 (5.31 ex/s) elapsed=60.0m
[Step4][Progress] RespA fold batch 19168/19690 (5.31 ex/s) elapsed=60.1m
[Step4][Progress] RespA fold batch 19208/19690 (5.32 ex/s) elapsed=60.2m
[Step4][Progress] RespA fold batch 19248/19690 (5.32 ex/s) elapsed=60.4m
[Step4][Progress] RespA fold batch 19288/19690 (5.32 ex/s) elapsed=60.5m
[Step4][Progress] RespA fold batch 19328/19690 (5.32 ex/s) elapsed=60.6m
[Step4][Progress] RespA fold batch 19368/19690 (5.32 ex/s) elapsed=60.7m
[Step4][Progress] RespA fold batch 19408/19690 (5.32 ex/s) elapsed=60.8m
[Step4][Progress] RespA fold batch 19448/19690 (5.32 ex/s) elapsed=60.9m
[Step4][Progress] RespA fold batch 19488/19690 (5.32 ex/s) elapsed=61.0m
[Step4][Progress] RespA fold batch 19528/19690 (5.32 ex/s) elapsed=61.2m
[Step4][Progress] RespA fold batch 19568/19690 (5.33 ex/s) elapsed=61.2m
[Step4][Progress] RespA fold batch 19608/19690 (5.33 ex/s) elapsed=61.3m
[Step4][Progress] RespA fold batch 19648/19690 (5.33 ex/s) elapsed=61.4m
[Step4][Progress] RespA fold batch 19688/19690 (5.33 ex/s) elapsed=61.5m
[Step4][Progress] RespB fold batch 8/19690 (0.00 ex/s) elapsed=61.5m
[Step4][Progress] RespB fold batch 48/19690 (0.01 ex/s) elapsed=61.7m
[Step4][Progress] RespB fold batch 88/19690 (0.02 ex/s) elapsed=61.8m
[Step4][Progress] RespB fold batch 128/19690 (0.03 ex/s) elapsed=61.9m
[Step4][Progress] RespB fold batch 168/19690 (0.05 ex/s) elapsed=62.0m
[Step4][Progress] RespB fold batch 208/19690 (0.06 ex/s) elapsed=62.1m
[Step4][Progress] RespB fold batch 248/19690 (0.07 ex/s) elapsed=62.2m
[Step4][Progress] RespB fold batch 288/19690 (0.08 ex/s) elapsed=62.4m
[Step4][Progress] RespB fold batch 328/19690 (0.09 ex/s) elapsed=62.5m
[Step4][Progress] RespB fold batch 368/19690 (0.10 ex/s) elapsed=62.6m
[Step4][Progress] RespB fold batch 408/19690 (0.11 ex/s) elapsed=62.8m
[Step4][Progress] RespB fold batch 448/19690 (0.12 ex/s) elapsed=62.9m
[Step4][Progress] RespB fold batch 488/19690 (0.13 ex/s) elapsed=63.0m
[Step4][Progress] RespB fold batch 528/19690 (0.14 ex/s) elapsed=63.1m
[Step4][Progress] RespB fold batch 568/19690 (0.15 ex/s) elapsed=63.2m
[Step4][Progress] RespB fold batch 608/19690 (0.16 ex/s) elapsed=63.4m
[Step4][Progress] RespB fold batch 648/19690 (0.17 ex/s) elapsed=63.5m
[Step4][Progress] RespB fold batch 688/19690 (0.18 ex/s) elapsed=63.6m
[Step4][Progress] RespB fold batch 728/19690 (0.19 ex/s) elapsed=63.8m
[Step4][Progress] RespB fold batch 768/19690 (0.20 ex/s) elapsed=63.9m
[Step4][Progress] RespB fold batch 808/19690 (0.21 ex/s) elapsed=64.0m
[Step4][Progress] RespB fold batch 848/19690 (0.22 ex/s) elapsed=64.1m
[Step4][Progress] RespB fold batch 888/19690 (0.23 ex/s) elapsed=64.3m
[Step4][Progress] RespB fold batch 928/19690 (0.24 ex/s) elapsed=64.4m
[Step4][Progress] RespB fold batch 968/19690 (0.25 ex/s) elapsed=64.5m
[Step4][Progress] RespB fold batch 1008/19690 (0.26 ex/s) elapsed=64.6m
[Step4][Progress] RespB fold batch 1048/19690 (0.27 ex/s) elapsed=64.8m
[Step4][Progress] RespB fold batch 1088/19690 (0.28 ex/s) elapsed=64.9m
[Step4][Progress] RespB fold batch 1128/19690 (0.29 ex/s) elapsed=65.1m
[Step4][Progress] RespB fold batch 1168/19690 (0.30 ex/s) elapsed=65.2m
[Step4][Progress] RespB fold batch 1208/19690 (0.31 ex/s) elapsed=65.3m
[Step4][Progress] RespB fold batch 1248/19690 (0.32 ex/s) elapsed=65.4m
[Step4][Progress] RespB fold batch 1288/19690 (0.33 ex/s) elapsed=65.6m
[Step4][Progress] RespB fold batch 1328/19690 (0.34 ex/s) elapsed=65.7m
[Step4][Progress] RespB fold batch 1368/19690 (0.35 ex/s) elapsed=65.8m
[Step4][Progress] RespB fold batch 1408/19690 (0.36 ex/s) elapsed=65.9m
[Step4][Progress] RespB fold batch 1448/19690 (0.37 ex/s) elapsed=66.0m
[Step4][Progress] RespB fold batch 1488/19690 (0.37 ex/s) elapsed=66.2m
[Step4][Progress] RespB fold batch 1528/19690 (0.38 ex/s) elapsed=66.3m
[Step4][Progress] RespB fold batch 1568/19690 (0.39 ex/s) elapsed=66.4m
[Step4][Progress] RespB fold batch 1608/19690 (0.40 ex/s) elapsed=66.5m
[Step4][Progress] RespB fold batch 1648/19690 (0.41 ex/s) elapsed=66.7m
[Step4][Progress] RespB fold batch 1688/19690 (0.42 ex/s) elapsed=66.8m
[Step4][Progress] RespB fold batch 1728/19690 (0.43 ex/s) elapsed=66.9m
[Step4][Progress] RespB fold batch 1768/19690 (0.44 ex/s) elapsed=67.0m
[Step4][Progress] RespB fold batch 1808/19690 (0.45 ex/s) elapsed=67.2m
[Step4][Progress] RespB fold batch 1848/19690 (0.46 ex/s) elapsed=67.3m
[Step4][Progress] RespB fold batch 1888/19690 (0.47 ex/s) elapsed=67.4m
[Step4][Progress] RespB fold batch 1928/19690 (0.48 ex/s) elapsed=67.6m
[Step4][Progress] RespB fold batch 1968/19690 (0.48 ex/s) elapsed=67.7m
[Step4][Progress] RespB fold batch 2008/19690 (0.49 ex/s) elapsed=67.8m
[Step4][Progress] RespB fold batch 2048/19690 (0.50 ex/s) elapsed=67.9m
[Step4][Progress] RespB fold batch 2088/19690 (0.51 ex/s) elapsed=68.0m
[Step4][Progress] RespB fold batch 2128/19690 (0.52 ex/s) elapsed=68.2m
[Step4][Progress] RespB fold batch 2168/19690 (0.53 ex/s) elapsed=68.3m
[Step4][Progress] RespB fold batch 2208/19690 (0.54 ex/s) elapsed=68.4m
[Step4][Progress] RespB fold batch 2248/19690 (0.55 ex/s) elapsed=68.5m
[Step4][Progress] RespB fold batch 2288/19690 (0.56 ex/s) elapsed=68.6m
[Step4][Progress] RespB fold batch 2328/19690 (0.56 ex/s) elapsed=68.8m
[Step4][Progress] RespB fold batch 2368/19690 (0.57 ex/s) elapsed=68.9m
[Step4][Progress] RespB fold batch 2408/19690 (0.58 ex/s) elapsed=69.0m
[Step4][Progress] RespB fold batch 2448/19690 (0.59 ex/s) elapsed=69.1m
[Step4][Progress] RespB fold batch 2488/19690 (0.60 ex/s) elapsed=69.2m
[Step4][Progress] RespB fold batch 2528/19690 (0.61 ex/s) elapsed=69.3m
[Step4][Progress] RespB fold batch 2568/19690 (0.62 ex/s) elapsed=69.5m
[Step4][Progress] RespB fold batch 2608/19690 (0.62 ex/s) elapsed=69.6m
[Step4][Progress] RespB fold batch 2648/19690 (0.63 ex/s) elapsed=69.7m
[Step4][Progress] RespB fold batch 2688/19690 (0.64 ex/s) elapsed=69.8m
[Step4][Progress] RespB fold batch 2728/19690 (0.65 ex/s) elapsed=70.0m
[Step4][Progress] RespB fold batch 2768/19690 (0.66 ex/s) elapsed=70.1m
[Step4][Progress] RespB fold batch 2808/19690 (0.67 ex/s) elapsed=70.2m
[Step4][Progress] RespB fold batch 2848/19690 (0.68 ex/s) elapsed=70.3m
[Step4][Progress] RespB fold batch 2888/19690 (0.68 ex/s) elapsed=70.4m
[Step4][Progress] RespB fold batch 2928/19690 (0.69 ex/s) elapsed=70.5m
[Step4][Progress] RespB fold batch 2968/19690 (0.70 ex/s) elapsed=70.6m
[Step4][Progress] RespB fold batch 3008/19690 (0.71 ex/s) elapsed=70.7m
[Step4][Progress] RespB fold batch 3048/19690 (0.72 ex/s) elapsed=70.9m
[Step4][Progress] RespB fold batch 3088/19690 (0.72 ex/s) elapsed=71.0m
[Step4][Progress] RespB fold batch 3128/19690 (0.73 ex/s) elapsed=71.1m
[Step4][Progress] RespB fold batch 3168/19690 (0.74 ex/s) elapsed=71.2m
[Step4][Progress] RespB fold batch 3208/19690 (0.75 ex/s) elapsed=71.3m
[Step4][Progress] RespB fold batch 3248/19690 (0.76 ex/s) elapsed=71.4m
[Step4][Progress] RespB fold batch 3288/19690 (0.77 ex/s) elapsed=71.6m
[Step4][Progress] RespB fold batch 3328/19690 (0.77 ex/s) elapsed=71.7m
[Step4][Progress] RespB fold batch 3368/19690 (0.78 ex/s) elapsed=71.8m
[Step4][Progress] RespB fold batch 3408/19690 (0.79 ex/s) elapsed=72.0m
[Step4][Progress] RespB fold batch 3448/19690 (0.80 ex/s) elapsed=72.1m
[Step4][Progress] RespB fold batch 3488/19690 (0.80 ex/s) elapsed=72.3m
[Step4][Progress] RespB fold batch 3528/19690 (0.81 ex/s) elapsed=72.4m
[Step4][Progress] RespB fold batch 3568/19690 (0.82 ex/s) elapsed=72.5m
[Step4][Progress] RespB fold batch 3608/19690 (0.83 ex/s) elapsed=72.6m
[Step4][Progress] RespB fold batch 3648/19690 (0.84 ex/s) elapsed=72.7m
[Step4][Progress] RespB fold batch 3688/19690 (0.84 ex/s) elapsed=72.8m
[Step4][Progress] RespB fold batch 3728/19690 (0.85 ex/s) elapsed=73.0m
[Step4][Progress] RespB fold batch 3768/19690 (0.86 ex/s) elapsed=73.1m
[Step4][Progress] RespB fold batch 3808/19690 (0.87 ex/s) elapsed=73.2m
[Step4][Progress] RespB fold batch 3848/19690 (0.87 ex/s) elapsed=73.3m
[Step4][Progress] RespB fold batch 3888/19690 (0.88 ex/s) elapsed=73.4m
[Step4][Progress] RespB fold batch 3928/19690 (0.89 ex/s) elapsed=73.5m
[Step4][Progress] RespB fold batch 3968/19690 (0.90 ex/s) elapsed=73.6m
[Step4][Progress] RespB fold batch 4008/19690 (0.91 ex/s) elapsed=73.8m
[Step4][Progress] RespB fold batch 4048/19690 (0.91 ex/s) elapsed=73.9m
[Step4][Progress] RespB fold batch 4088/19690 (0.92 ex/s) elapsed=74.1m
[Step4][Progress] RespB fold batch 4128/19690 (0.93 ex/s) elapsed=74.2m
[Step4][Progress] RespB fold batch 4168/19690 (0.93 ex/s) elapsed=74.3m
[Step4][Progress] RespB fold batch 4208/19690 (0.94 ex/s) elapsed=74.4m
[Step4][Progress] RespB fold batch 4248/19690 (0.95 ex/s) elapsed=74.6m
[Step4][Progress] RespB fold batch 4288/19690 (0.96 ex/s) elapsed=74.7m
[Step4][Progress] RespB fold batch 4328/19690 (0.96 ex/s) elapsed=74.8m
[Step4][Progress] RespB fold batch 4368/19690 (0.97 ex/s) elapsed=74.9m
[Step4][Progress] RespB fold batch 4408/19690 (0.98 ex/s) elapsed=75.0m
[Step4][Progress] RespB fold batch 4448/19690 (0.99 ex/s) elapsed=75.1m
[Step4][Progress] RespB fold batch 4488/19690 (0.99 ex/s) elapsed=75.3m
[Step4][Progress] RespB fold batch 4528/19690 (1.00 ex/s) elapsed=75.4m
[Step4][Progress] RespB fold batch 4568/19690 (1.01 ex/s) elapsed=75.6m
[Step4][Progress] RespB fold batch 4608/19690 (1.02 ex/s) elapsed=75.7m
[Step4][Progress] RespB fold batch 4648/19690 (1.02 ex/s) elapsed=75.8m
[Step4][Progress] RespB fold batch 4688/19690 (1.03 ex/s) elapsed=75.9m
[Step4][Progress] RespB fold batch 4728/19690 (1.04 ex/s) elapsed=76.0m
[Step4][Progress] RespB fold batch 4768/19690 (1.04 ex/s) elapsed=76.1m
[Step4][Progress] RespB fold batch 4808/19690 (1.05 ex/s) elapsed=76.2m
[Step4][Progress] RespB fold batch 4848/19690 (1.06 ex/s) elapsed=76.3m
[Step4][Progress] RespB fold batch 4888/19690 (1.07 ex/s) elapsed=76.4m
[Step4][Progress] RespB fold batch 4928/19690 (1.07 ex/s) elapsed=76.6m
[Step4][Progress] RespB fold batch 4968/19690 (1.08 ex/s) elapsed=76.7m
[Step4][Progress] RespB fold batch 5008/19690 (1.09 ex/s) elapsed=76.8m
[Step4][Progress] RespB fold batch 5048/19690 (1.09 ex/s) elapsed=77.0m
[Step4][Progress] RespB fold batch 5088/19690 (1.10 ex/s) elapsed=77.1m
[Step4][Progress] RespB fold batch 5128/19690 (1.11 ex/s) elapsed=77.2m
[Step4][Progress] RespB fold batch 5168/19690 (1.11 ex/s) elapsed=77.4m
[Step4][Progress] RespB fold batch 5208/19690 (1.12 ex/s) elapsed=77.5m
[Step4][Progress] RespB fold batch 5248/19690 (1.13 ex/s) elapsed=77.6m
[Step4][Progress] RespB fold batch 5288/19690 (1.13 ex/s) elapsed=77.8m
[Step4][Progress] RespB fold batch 5328/19690 (1.14 ex/s) elapsed=77.9m
[Step4][Progress] RespB fold batch 5368/19690 (1.15 ex/s) elapsed=78.0m
[Step4][Progress] RespB fold batch 5408/19690 (1.15 ex/s) elapsed=78.1m
[Step4][Progress] RespB fold batch 5448/19690 (1.16 ex/s) elapsed=78.2m
